"","x","group","class","predicted","std.error","conf.low","conf.high"
"283",1985,"Black women","Neo-traditional",0.320533058993792,0.154199514140192,0.258544244037274,0.389575325190425
"284",1986,"Black women","Neo-traditional",0.232118727234117,0.180104760395515,0.175175114461842,0.300821861830261
"285",1987,"Black women","Neo-traditional",0.24653634507222,0.175754303554606,0.188216090997878,0.315895493809862
"286",1988,"Black women","Neo-traditional",0.233388384797561,0.156672533981773,0.182970707684909,0.292721300044442
"287",1989,"Black women","Neo-traditional",0.226151445658903,0.182969770939263,0.169554842662514,0.294930397194168
"288",1990,"Black women","Neo-traditional",0.241846546985058,0.197064207387849,0.178166232957381,0.319440627613689
"289",1991,"Black women","Neo-traditional",0.1663915351303,0.222673653178661,0.114269553148309,0.235954594469537
"290",1992,"Black women","Neo-traditional",0.20913207864468,0.189559940867032,0.15424393625504,0.277151711584259
"291",1993,"Black women","Neo-traditional",0.194670871039342,0.189639499849826,0.142873321762958,0.259560489333739
"292",1994,"Black women","Neo-traditional",0.230871065176669,0.210558892762606,0.165745217939505,0.3120159429011
"293",1995,"Black women","Neo-traditional",0.189275470425399,0.224668445462823,0.130667821032207,0.26612300661491
"294",1996,"Black women","Neo-traditional",0.183692609048784,0.21067892152069,0.129605613524334,0.253770262496412
"295",1997,"Black women","Neo-traditional",0.248182040104098,0.181352848475496,0.187890358853646,0.320192637886962
"296",1998,"Black women","Neo-traditional",0.226629797260373,0.180294199937961,0.17068077531623,0.294408151888444
"297",1999,"Black women","Neo-traditional",0.19602977575513,0.226543022670026,0.135250432222292,0.275423086777398
"298",2000,"Black women","Neo-traditional",0.242327352596472,0.198907546553538,0.178020967648408,0.320797269112864
"299",2001,"Black women","Neo-traditional",0.155758220119888,0.251064628981173,0.101359303560357,0.231821160034498
"300",2002,"Black women","Neo-traditional",0.270649794207266,0.212238413050144,0.196659011910585,0.360003570010678
"301",2003,"Black women","Neo-traditional",0.174142261653958,0.214607357450112,0.121620556846052,0.243068902408598
"302",2004,"Black women","Neo-traditional",0.198273382183228,0.204529608942941,0.142095728708756,0.269679313205438
"303",2005,"Black women","Neo-traditional",0.257018744945057,0.208714636297307,0.18685219889613,0.342437957453063
"304",2006,"Black women","Neo-traditional",0.26207185920451,0.196953376280574,0.194465817515733,0.343168443427378
"305",2007,"Black women","Neo-traditional",0.213885595834858,0.206051853676913,0.15374631065541,0.289501399029327
"306",2008,"Black women","Neo-traditional",0.233518807085776,0.225207443073834,0.163837755933801,0.321442822119727
"307",2009,"Black women","Neo-traditional",0.224022757515942,0.238462979348522,0.153195573734642,0.315399212406168
"308",2010,"Black women","Neo-traditional",0.22776798944439,0.215220415393271,0.162086900783449,0.31021095496709
"309",2011,"Black women","Neo-traditional",0.219922532153338,0.198291810592139,0.160466297985919,0.293701694927421
"310",2012,"Black women","Neo-traditional",0.128459667107932,0.275518265033648,0.0790989465541918,0.201871011634053
"311",2013,"Black women","Neo-traditional",0.260847949615065,0.242090434519943,0.180043247079517,0.36191146121259
"312",2014,"Black women","Neo-traditional",0.188952198622399,0.267956572765995,0.121103865236885,0.282590552329666
"313",1976,"White men","Conventional Realists",0.0951712248330579,0.116350545177262,0.0772642902648868,0.116703416300761
"314",1977,"White men","Conventional Realists",0.153791305753085,0.0861662365739668,0.133073544276382,0.177075718173451
"315",1978,"White men","Conventional Realists",0.126508236999849,0.0852958401332586,0.109158258207213,0.146163420257824
"316",1979,"White men","Conventional Realists",0.137187529959121,0.0839761984778126,0.118842335244769,0.157857272849962
"317",1980,"White men","Conventional Realists",0.179583442232834,0.0765313777465407,0.158534738235938,0.202753411900034
"318",1981,"White men","Conventional Realists",0.162837905824765,0.0761072285765254,0.143510989062306,0.184207826302397
"319",1982,"White men","Conventional Realists",0.190828372790219,0.0708585977988772,0.170297981246412,0.213197836809197
"320",1983,"White men","Conventional Realists",0.196923448824915,0.071873810101215,0.175591620641562,0.220154733058453
"321",1984,"White men","Conventional Realists",0.207964707418413,0.0727350903282554,0.185458276534711,0.232423072700611
"322",1985,"White men","Conventional Realists",0.237075900658989,0.0708491507685839,0.212882027531411,0.263100308200562
"323",1986,"White men","Conventional Realists",0.220926930515945,0.0747279192854245,0.196749250167832,0.247161493642166
"324",1987,"White men","Conventional Realists",0.252206599145513,0.068622606431964,0.227694393358366,0.278406374226834
"325",1988,"White men","Conventional Realists",0.244847379457531,0.0699949700745896,0.220376713618404,0.271090438512298
"326",1989,"White men","Conventional Realists",0.247083479363616,0.0753744802673671,0.220636781429293,0.27557930669983
"327",1990,"White men","Conventional Realists",0.251058584676071,0.0752208722037381,0.224365558971441,0.279781792366734
"328",1991,"White men","Conventional Realists",0.244678008277602,0.0792243848725473,0.217128711069527,0.274497154003327
"329",1992,"White men","Conventional Realists",0.255388213011288,0.0806892818945321,0.226492017880882,0.28660503878037
"330",1993,"White men","Conventional Realists",0.284498123335431,0.0756084449921599,0.255318011555252,0.315599830977805
"331",1994,"White men","Conventional Realists",0.30475129614077,0.0765790044535086,0.273911728449218,0.337449364787607
"332",1995,"White men","Conventional Realists",0.280437352528686,0.0787833954404291,0.250357626999866,0.312623922919424
"333",1996,"White men","Conventional Realists",0.236929876357603,0.086906331227668,0.207523380207189,0.269088426761283
"334",1997,"White men","Conventional Realists",0.30336452258887,0.084796218531478,0.269428374506597,0.339588255702741
"335",1998,"White men","Conventional Realists",0.305276398976025,0.0835300233056765,0.271700439247071,0.341058523029135
"336",1999,"White men","Conventional Realists",0.308112048640868,0.0874081092688329,0.272836773169898,0.345779363512443
"337",2000,"White men","Conventional Realists",0.328811486561018,0.0942541848706233,0.289399921336168,0.370789664790995
"338",2001,"White men","Conventional Realists",0.350889364398585,0.0921065652288104,0.310955133430142,0.39302684431414
"339",2002,"White men","Conventional Realists",0.334896183290089,0.087700662712833,0.297754716525101,0.374201872712322
"340",2003,"White men","Conventional Realists",0.273599084131584,0.0923693526265305,0.239125692258934,0.311010866922906
"341",2004,"White men","Conventional Realists",0.349088990621294,0.0831651680890516,0.313018129568816,0.386975072005583
"342",2005,"White men","Conventional Realists",0.300342522384125,0.0865877883919491,0.26592902315623,0.337163945031817
"343",2006,"White men","Conventional Realists",0.310212588095464,0.0928481742180342,0.272672642345553,0.350430703429018
"344",2007,"White men","Conventional Realists",0.312189991790078,0.0959053706378895,0.273314274899418,0.353902349927427
"345",2008,"White men","Conventional Realists",0.332080647080877,0.0966316262136651,0.291484709214855,0.375335344159834
"346",2009,"White men","Conventional Realists",0.282257785504181,0.0971616958799076,0.24532133808914,0.322379874171104
"347",2010,"White men","Conventional Realists",0.309717645912704,0.0964971123930226,0.270799403046331,0.351532710627498
"348",2011,"White men","Conventional Realists",0.304815767512399,0.0946533876601659,0.266982478880937,0.345483454946316
"349",2012,"White men","Conventional Realists",0.277476930565387,0.100146115904078,0.239887874160613,0.318488062731009
"350",2013,"White men","Conventional Realists",0.27799780706543,0.10247911451906,0.239527753814581,0.320046181970407
"351",2014,"White men","Conventional Realists",0.29659810773698,0.116255083962805,0.251353585937431,0.346220432218335
"352",1976,"White women","Conventional Realists",0.0935553724509507,0.120272822632501,0.0753893392747174,0.115551694664636
"353",1977,"White women","Conventional Realists",0.162461380468944,0.0816621231292526,0.141841097888309,0.18543161225275
"354",1978,"White women","Conventional Realists",0.16365304972371,0.0742490462559943,0.144696199503679,0.184557559645748
"355",1979,"White women","Conventional Realists",0.161217078238369,0.0785801760488612,0.141460218117042,0.183144634524531
"356",1980,"White women","Conventional Realists",0.196083633013707,0.0743783466208228,0.174115960904092,0.220084315004364
"357",1981,"White women","Conventional Realists",0.190521564852121,0.0712305572127367,0.169914396739269,0.212986701445392
"358",1982,"White women","Conventional Realists",0.202478471913107,0.0702058264023574,0.181164737353162,0.225608848596056
"359",1983,"White women","Conventional Realists",0.263148109691065,0.0668747108531706,0.238532503215075,0.289338723620305
"360",1984,"White women","Conventional Realists",0.220406293748549,0.0724767169428802,0.19696820058357,0.245779771816811
"361",1985,"White women","Conventional Realists",0.249213839956021,0.0675012787191053,0.225288373583092,0.274778965119058
"362",1986,"White women","Conventional Realists",0.281696699961515,0.0656727995069857,0.256397572114473,0.308456629243054
"363",1987,"White women","Conventional Realists",0.2622937382825,0.0653839118131202,0.238262169135997,0.287833283735124
"364",1988,"White women","Conventional Realists",0.239687844597227,0.0686446302596789,0.216033525076072,0.265056493620365
"365",1989,"White women","Conventional Realists",0.224277017312929,0.0766718928092937,0.199218222708343,0.251497902869229
"366",1990,"White women","Conventional Realists",0.29159579442461,0.0768311851189758,0.261491154868551,0.323647394927503
"367",1991,"White women","Conventional Realists",0.245399449989635,0.0818145941925681,0.216928720437067,0.276288427074055
"368",1992,"White women","Conventional Realists",0.261177347126558,0.0779818379231202,0.232776420054372,0.29172586995077
"369",1993,"White women","Conventional Realists",0.277335136654239,0.0768389253268223,0.248184141122726,0.308505100686368
"370",1994,"White women","Conventional Realists",0.274805178634937,0.0762186950289935,0.246055093324002,0.305553118897788
"371",1995,"White women","Conventional Realists",0.291025061315386,0.0750326118971088,0.261638065607557,0.322272118237919
"372",1996,"White women","Conventional Realists",0.287289026483271,0.0803355380205934,0.256156521847836,0.320574597823231
"373",1997,"White women","Conventional Realists",0.303941768550324,0.0811860259519297,0.271362877460426,0.338614294271063
"374",1998,"White women","Conventional Realists",0.239476913506974,0.0924444099824859,0.208047142717733,0.274011969818671
"375",1999,"White women","Conventional Realists",0.339556706666787,0.0882300660792663,0.301914430109561,0.37934187791749
"376",2000,"White women","Conventional Realists",0.326011054810442,0.0920700373053268,0.287668139867969,0.36683277847318
"377",2001,"White women","Conventional Realists",0.313043151087388,0.0918377199502067,0.27569267030368,0.352987764203442
"378",2002,"White women","Conventional Realists",0.298993920310658,0.0953193983585262,0.261359224371826,0.339556610423434
"379",2003,"White women","Conventional Realists",0.323016395797009,0.0858063649297225,0.287384419634914,0.360829294246053
"380",2004,"White women","Conventional Realists",0.26201258805693,0.090501299987376,0.229185945412385,0.297724977678522
"381",2005,"White women","Conventional Realists",0.309738434653711,0.0863375846565852,0.274768701063613,0.347029113421393
"382",2006,"White women","Conventional Realists",0.292747781752006,0.0916749035139988,0.25697413256735,0.33128112669428
"383",2007,"White women","Conventional Realists",0.359555425403344,0.0861340365875354,0.3216686616121,0.399277931498031
"384",2008,"White women","Conventional Realists",0.288455516649361,0.0983352759336429,0.25055947393559,0.329562724459728
"385",2009,"White women","Conventional Realists",0.33657270069883,0.0976992188337252,0.295235148440984,0.380572692312412
"386",2010,"White women","Conventional Realists",0.314487600334875,0.0921230032705893,0.276922303346258,0.354649370053697
"387",2011,"White women","Conventional Realists",0.325447858953417,0.0975240505822535,0.284959862306522,0.368722064149166
"388",2012,"White women","Conventional Realists",0.289539938794252,0.104147339010032,0.249413166268309,0.333256165738534
"389",2013,"White women","Conventional Realists",0.286938860074746,0.104054454347946,0.247081083013288,0.330404746734975
"390",2014,"White women","Conventional Realists",0.320310437593803,0.100894404517923,0.278865732366584,0.364798731511001
"391",1976,"Black men","Conventional Realists",0.148667937276175,0.299086772076883,0.0885647730047915,0.238869446630645
"392",1977,"Black men","Conventional Realists",0.150871490857182,0.24889385995921,0.0983578705841644,0.224443101892247
"393",1978,"Black men","Conventional Realists",0.0889002408084541,0.313555551270021,0.0501304937459649,0.152829382784572
"394",1979,"Black men","Conventional Realists",0.214714549225053,0.224111344321012,0.149823253105439,0.29786451429291
"395",1980,"Black men","Conventional Realists",0.113366656019899,0.263102741889751,0.0709309549651054,0.176370728672769
"396",1981,"Black men","Conventional Realists",0.129046136737001,0.238022942259393,0.0850262448354953,0.191096263353052
"397",1982,"Black men","Conventional Realists",0.148094986313061,0.245711978268649,0.0969828142457722,0.21959389223817
"398",1983,"Black men","Conventional Realists",0.117406213788888,0.265470622535747,0.0732681620340432,0.182886485539786
"399",1984,"Black men","Conventional Realists",0.153401796274419,0.226942261510685,0.104054548294607,0.220394835320959
"400",1985,"Black men","Conventional Realists",0.245166718394062,0.198521443287734,0.180398001928497,0.323996932755084
"401",1986,"Black men","Conventional Realists",0.27093317134993,0.205916234416923,0.198852518891571,0.357483151847384
"402",1987,"Black men","Conventional Realists",0.186371918800504,0.236704587901201,0.125901679258731,0.2670137768226
"403",1988,"Black men","Conventional Realists",0.278282458189303,0.187558918494242,0.210717499062722,0.357693647816392
"404",1989,"Black men","Conventional Realists",0.134598229715797,0.291207420837809,0.0807904266166036,0.215828514215506
"405",1990,"Black men","Conventional Realists",0.196836410349942,0.27147552449536,0.125838292629388,0.29440123218137
"406",1991,"Black men","Conventional Realists",0.272617233979209,0.214495475674504,0.197532613992554,0.363320576312773
"407",1992,"Black men","Conventional Realists",0.143208672162208,0.244135899642059,0.0938600300624959,0.212420918726007
"408",1993,"Black men","Conventional Realists",0.148958141143628,0.273295899828262,0.0929238468576475,0.230206447720594
"409",1994,"Black men","Conventional Realists",0.200048481573903,0.268990179059698,0.128621501744446,0.297594235639441
"410",1995,"Black men","Conventional Realists",0.172268615567108,0.262575656228418,0.110634871199172,0.25826710080885
"411",1996,"Black men","Conventional Realists",0.223053797444796,0.233845430948515,0.153645962297819,0.312248228171855
"412",1997,"Black men","Conventional Realists",0.199208707350035,0.256980484753331,0.130684534681724,0.291610556179407
"413",1998,"Black men","Conventional Realists",0.0813284256184958,0.371914443087413,0.0409586172074864,0.155054668007798
"414",1999,"Black men","Conventional Realists",0.297250294876584,0.224889164717665,0.213962972464879,0.396600122382886
"415",2000,"Black men","Conventional Realists",0.176579629069299,0.306981113798164,0.105140718898226,0.281299862067778
"416",2001,"Black men","Conventional Realists",0.25564082285529,0.259867350822054,0.171067443967185,0.363681761081107
"417",2002,"Black men","Conventional Realists",0.522821639163936,0.223509590036737,0.414177863662307,0.629348006892204
"418",2003,"Black men","Conventional Realists",0.199590980227259,0.300352553597304,0.121582079486916,0.309988618434917
"419",2004,"Black men","Conventional Realists",0.243825637809624,0.273932759718385,0.158595316369938,0.355506713161399
"420",2005,"Black men","Conventional Realists",0.160941709403853,0.306163153018997,0.0952368122934972,0.259000649187959
"421",2006,"Black men","Conventional Realists",0.279550115193099,0.229520712424751,0.198364684614477,0.378283109417294
"422",2007,"Black men","Conventional Realists",0.152156237467953,0.309471880432876,0.0891269120009305,0.247640761752508
"423",2008,"Black men","Conventional Realists",0.190901034918959,0.259489043314484,0.124253235024498,0.281794651679511
"424",2009,"Black men","Conventional Realists",0.33858674637608,0.235533170237213,0.243933250042831,0.448196072283762
"425",2010,"Black men","Conventional Realists",0.241145688779269,0.255236945020113,0.161560361653574,0.343856900149466
"426",2011,"Black men","Conventional Realists",0.320585983322208,0.220094163431516,0.234610744463436,0.420748000617884
"427",2012,"Black men","Conventional Realists",0.15978326271025,0.288722549366445,0.0974638338343631,0.250874109118508
"428",2013,"Black men","Conventional Realists",0.324068749706679,0.235705049021886,0.231989891879713,0.432130925393663
"429",2014,"Black men","Conventional Realists",0.211916616085465,0.252251573967037,0.140902407193091,0.305974481686489
"430",1976,"Black women","Conventional Realists",0.129516446177839,0.273020367896631,0.0801470252401076,0.202598697174678
"431",1977,"Black women","Conventional Realists",0.134865048754321,0.219768450120876,0.0920089125282313,0.193430370956389
"432",1978,"Black women","Conventional Realists",0.151359402573043,0.211617638888297,0.105387977609557,0.21261812165652
"433",1979,"Black women","Conventional Realists",0.103724231700151,0.277400519311186,0.0629611183308006,0.166197828020585
"434",1980,"Black women","Conventional Realists",0.0768146724011049,0.282524110445935,0.0456437033006808,0.126452335503971
"435",1981,"Black women","Conventional Realists",0.131375198174492,0.216099952628289,0.0901010230346468,0.187657156218305
"436",1982,"Black women","Conventional Realists",0.0930078823118867,0.264515178887813,0.0575466912689378,0.146914462659624
"437",1983,"Black women","Conventional Realists",0.215235871348522,0.189930822247795,0.158970743106808,0.284674527684893
"438",1984,"Black women","Conventional Realists",0.218163142350744,0.1764883688887,0.164886015864259,0.282824887164674
"439",1985,"Black women","Conventional Realists",0.174507504828949,0.209142647905695,0.123042955905184,0.241568324466509
"440",1986,"Black women","Conventional Realists",0.186510393981115,0.220171208432091,0.129614244728188,0.260895660594631
"441",1987,"Black women","Conventional Realists",0.164363894453505,0.227229077621766,0.111900747932029,0.234917444528586
"442",1988,"Black women","Conventional Realists",0.176778807602247,0.190117027146382,0.128874366794032,0.237632542519481
"443",1989,"Black women","Conventional Realists",0.273088259306141,0.191397701908291,0.20519392712472,0.353457101066577
"444",1990,"Black women","Conventional Realists",0.171209548303779,0.252653236172068,0.111821353711303,0.253148920622928
"445",1991,"Black women","Conventional Realists",0.18013574906265,0.250470489793735,0.118538743770581,0.264148883975741
"446",1992,"Black women","Conventional Realists",0.135862272704919,0.252501881612215,0.0874652109327515,0.205022204398067
"447",1993,"Black women","Conventional Realists",0.217897140519817,0.20605053709125,0.156855311816068,0.294399502020155
"448",1994,"Black women","Conventional Realists",0.255284671340933,0.223433744484318,0.18115454679208,0.346898423044405
"449",1995,"Black women","Conventional Realists",0.265026905633479,0.220734808750266,0.189596396447244,0.357238464748559
"450",1996,"Black women","Conventional Realists",0.172023592768998,0.243794396873632,0.114135136229458,0.250955119084252
"451",1997,"Black women","Conventional Realists",0.23541833031319,0.201831989586722,0.17171115346836,0.313806876371217
"452",1998,"Black women","Conventional Realists",0.12429900996602,0.261611550789976,0.078342468129715,0.191609552833023
"453",1999,"Black women","Conventional Realists",0.259582302205702,0.238347806632952,0.18015557831702,0.358705388379308
"454",2000,"Black women","Conventional Realists",0.20515188768519,0.240446969808376,0.138755167947142,0.292528960856809
"455",2001,"Black women","Conventional Realists",0.186183141426271,0.272300212348459,0.118292172262099,0.280636628033492
"456",2002,"Black women","Conventional Realists",0.175753706811975,0.281398238145075,0.109396914176823,0.270151246597808
"457",2003,"Black women","Conventional Realists",0.224172671183791,0.217985753831468,0.15858989341739,0.306981513448745
"458",2004,"Black women","Conventional Realists",0.272804443753522,0.201744575874773,0.201675961551647,0.357776447187822
"459",2005,"Black women","Conventional Realists",0.191827939991294,0.254596347214038,0.125958449530633,0.281066718604148
"460",2006,"Black women","Conventional Realists",0.174964781716226,0.253534759389585,0.114278879605482,0.258472609609166
"461",2007,"Black women","Conventional Realists",0.174429552835063,0.245929153908033,0.115416873314043,0.254920087764392
"462",2008,"Black women","Conventional Realists",0.186704434887284,0.267634072034992,0.119610801464019,0.279485596986225
"463",2009,"Black women","Conventional Realists",0.243464296507609,0.26048875966364,0.16187700958169,0.349047005556503
"464",2010,"Black women","Conventional Realists",0.257781181697726,0.228088999935618,0.181743539953239,0.351948163490875
"465",2011,"Black women","Conventional Realists",0.181093412541393,0.247054045133203,0.119921466680138,0.264105134854551
"466",2012,"Black women","Conventional Realists",0.370490317656472,0.219075657471283,0.276979451519942,0.474837892414359
"467",2013,"Black women","Conventional Realists",0.208091351570932,0.294313064190262,0.128609237237172,0.318727500969032
"468",2014,"Black women","Conventional Realists",0.333738481846792,0.242202976265955,0.237572664096006,0.446056899109487
"469",1976,"White men","Dual-earners",0.0238702384225314,0.232878854351389,0.0152561738499669,0.0371644870550241
"470",1977,"White men","Dual-earners",0.0274298377379166,0.204759693657364,0.0185305083724556,0.0404270508411171
"471",1978,"White men","Dual-earners",0.0460743901540108,0.141196433764353,0.0353294977696508,0.0598843048798766
"472",1979,"White men","Dual-earners",0.0430923186174847,0.150568149709316,0.0324373289349605,0.0570409185308997
"473",1980,"White men","Dual-earners",0.056394955161767,0.135273867968692,0.0438365932062776,0.0722790893760326
"474",1981,"White men","Dual-earners",0.0437510182453294,0.144753169288889,0.033303746618819,0.0572813692161798
"475",1982,"White men","Dual-earners",0.032803059113439,0.163664134202688,0.0240176349313416,0.0446550724171744
"476",1983,"White men","Dual-earners",0.0642788245403493,0.119743206821217,0.0515254224157325,0.0799229099411842
"477",1984,"White men","Dual-earners",0.0538699369677066,0.134474435793161,0.0419117959447697,0.0689942407680777
"478",1985,"White men","Dual-earners",0.0605638214913246,0.130762801477346,0.0475220765405235,0.0768957338542638
"479",1986,"White men","Dual-earners",0.0493891207418803,0.14320687086749,0.0377584962510646,0.0643626579156598
"480",1987,"White men","Dual-earners",0.0510005622026451,0.134825025922127,0.0396265167430379,0.0654169340968128
"481",1988,"White men","Dual-earners",0.0887236132592626,0.105907345267125,0.0733118559630926,0.107001161719381
"482",1989,"White men","Dual-earners",0.0566537592061475,0.138426150827707,0.0437810720854572,0.0730222908210264
"483",1990,"White men","Dual-earners",0.071911360377423,0.125211671467159,0.0571567065450691,0.0901108152326155
"484",1991,"White men","Dual-earners",0.0785373111259701,0.124285415343555,0.0626212104950121,0.098075472351484
"485",1992,"White men","Dual-earners",0.0956641716054285,0.120423887793418,0.0771024325407834,0.118122550192587
"486",1993,"White men","Dual-earners",0.0853099170708096,0.117599534559948,0.0689593688930956,0.105099620281123
"487",1994,"White men","Dual-earners",0.0774794907717825,0.125725968510271,0.0615999835161684,0.097029224580327
"488",1995,"White men","Dual-earners",0.0955727834041604,0.115786886655452,0.0776758831037905,0.117069819846866
"489",1996,"White men","Dual-earners",0.105912818218678,0.114980881115901,0.086388931902325,0.129224992281223
"490",1997,"White men","Dual-earners",0.111063535365355,0.117907461104302,0.0902145800870633,0.136010449260589
"491",1998,"White men","Dual-earners",0.113564148841028,0.114771863378682,0.0928106654079989,0.138251118457512
"492",1999,"White men","Dual-earners",0.0847537074748392,0.133768096512561,0.0665071178149073,0.107430231171141
"493",2000,"White men","Dual-earners",0.092511123111299,0.143031406214196,0.0715122232280917,0.118886623067391
"494",2001,"White men","Dual-earners",0.0948477265635388,0.140384817967763,0.0737147274924743,0.121246232535165
"495",2002,"White men","Dual-earners",0.0882953990196248,0.133613788014612,0.0693636110678589,0.11177374353604
"496",2003,"White men","Dual-earners",0.112811121167221,0.120340684977821,0.0912716165654472,0.138658191351498
"497",2004,"White men","Dual-earners",0.0690550072210152,0.142856532427541,0.0530862301790152,0.0893739449059975
"498",2005,"White men","Dual-earners",0.0826603776338415,0.1316557784076,0.0650839981637467,0.104453064618479
"499",2006,"White men","Dual-earners",0.0793831624377536,0.142189997434086,0.061258075838206,0.102286767609808
"500",2007,"White men","Dual-earners",0.0917599143952218,0.136339213711294,0.0717873110051984,0.116591302441559
"501",2008,"White men","Dual-earners",0.111201013973925,0.132353160387574,0.0880292296677492,0.139538998848693
"502",2009,"White men","Dual-earners",0.107181442440824,0.130736717066678,0.0850134791249939,0.134281553130576
"503",2010,"White men","Dual-earners",0.130381583444811,0.121811432024126,0.105615075513777,0.159917360042235
"504",2011,"White men","Dual-earners",0.109633627082444,0.127244788677882,0.0875531266367851,0.136449984279242
"505",2012,"White men","Dual-earners",0.124263081788774,0.124092958278799,0.100120851129452,0.153235449709531
"506",2013,"White men","Dual-earners",0.147397479042254,0.119385491136676,0.120346621819621,0.179289395416731
"507",2014,"White men","Dual-earners",0.139104154455128,0.137681057469816,0.10981809867348,0.174667719125098
"508",1976,"White women","Dual-earners",0.0477854458033948,0.175465191261191,0.0343574543025724,0.0661022720534022
"509",1977,"White women","Dual-earners",0.0724893617836172,0.1249095522025,0.057655641411338,0.0907719006580044
"510",1978,"White women","Dual-earners",0.068385002318224,0.116702056926668,0.0551745748248941,0.0844756006652556
"511",1979,"White women","Dual-earners",0.0657332542584785,0.124088660195469,0.0522839076176447,0.0823416773177769
"512",1980,"White women","Dual-earners",0.062506775057559,0.130855733115787,0.0490599919225954,0.0793316976332461
"513",1981,"White women","Dual-earners",0.0867054166028947,0.104072848602207,0.0718561077742722,0.104278616136986
"514",1982,"White women","Dual-earners",0.0993736308946383,0.0985160641357739,0.0833794566262528,0.118040770372809
"515",1983,"White women","Dual-earners",0.0833635262243061,0.109909835502059,0.0683115636142101,0.101371222999448
"516",1984,"White women","Dual-earners",0.0971142796668021,0.105817511086503,0.0803865847809309,0.116880440850723
"517",1985,"White women","Dual-earners",0.0957764661079071,0.102642385915342,0.0797143139067368,0.114671806571478
"518",1986,"White women","Dual-earners",0.106023635388991,0.0980180400663443,0.0891442156761965,0.125658242648271
"519",1987,"White women","Dual-earners",0.117602065865863,0.0913968941616273,0.100248081947728,0.137501106258639
"520",1988,"White women","Dual-earners",0.118962176371659,0.0908619778566212,0.101526153298045,0.138929621530274
"521",1989,"White women","Dual-earners",0.178177964187945,0.0840652690766874,0.155315333723696,0.203594838376301
"522",1990,"White women","Dual-earners",0.153750699037317,0.096840371723663,0.130643029519743,0.180098851963107
"523",1991,"White women","Dual-earners",0.169954224037849,0.0931187571244164,0.14573380674001,0.197270436930489
"524",1992,"White women","Dual-earners",0.144163572138433,0.096708974306322,0.122316210090769,0.16916107303886
"525",1993,"White women","Dual-earners",0.122503554081557,0.102058447316523,0.102572382897276,0.145678931397686
"526",1994,"White women","Dual-earners",0.119551129987602,0.102985908863786,0.0998819993882508,0.142480467284816
"527",1995,"White women","Dual-earners",0.157690697961222,0.091753431399897,0.135246529533718,0.183070965711553
"528",1996,"White women","Dual-earners",0.140548486226841,0.101008101704968,0.118291026452634,0.16620444012166
"529",1997,"White women","Dual-earners",0.126775072865522,0.10700044031632,0.105316893707568,0.151863213212263
"530",1998,"White women","Dual-earners",0.156014936598175,0.102582158481321,0.131331104740915,0.184353534481275
"531",1999,"White women","Dual-earners",0.143619291307672,0.112140504032493,0.118643354456189,0.172822007354587
"532",2000,"White women","Dual-earners",0.115055153856199,0.128425376784661,0.0918024593306175,0.143268435952891
"533",2001,"White women","Dual-earners",0.110831330221792,0.12677932574613,0.0886072402791433,0.137786856086421
"534",2002,"White women","Dual-earners",0.141192696827187,0.117431481343346,0.115517525761251,0.171468185480687
"535",2003,"White women","Dual-earners",0.130551908602757,0.110305816766636,0.107908684244526,0.157109732024886
"536",2004,"White women","Dual-earners",0.137021222549008,0.107944110650309,0.113868524235169,0.164010211520562
"537",2005,"White women","Dual-earners",0.120425873941806,0.11457909263872,0.0985914254374402,0.146310990956163
"538",2006,"White women","Dual-earners",0.133887321168528,0.114680176262579,0.109897797510557,0.162159485037457
"539",2007,"White women","Dual-earners",0.113631103486683,0.118578436398175,0.0922400608934613,0.139222042681931
"540",2008,"White women","Dual-earners",0.124592658706142,0.124012752237157,0.100407935744275,0.153607949213143
"541",2009,"White women","Dual-earners",0.154621008210713,0.118446466448699,0.126644489936389,0.18745123260242
"542",2010,"White women","Dual-earners",0.138662301422434,0.112756676966684,0.114310887610417,0.167221819202508
"543",2011,"White women","Dual-earners",0.1407043807198,0.119885899876712,0.114617023433796,0.171578689547535
"544",2012,"White women","Dual-earners",0.15123927276948,0.121172656024385,0.123206662535394,0.184309271286611
"545",2013,"White women","Dual-earners",0.190878195814384,0.111252631286274,0.159444764321444,0.226836190607426
"546",2014,"White women","Dual-earners",0.149735002603923,0.120212084268419,0.122142880439987,0.182266047302708
"547",1976,"Black men","Dual-earners",0.0921612705460246,0.342326740780042,0.0493374914246943,0.165677251818677
"548",1977,"Black men","Dual-earners",0.150025431599692,0.233197686913039,0.100519948687383,0.218002921904463
"549",1978,"Black men","Dual-earners",0.163035613499946,0.225188099860132,0.111335320657674,0.232463593034393
"550",1979,"Black men","Dual-earners",0.157426455226856,0.228420493331673,0.10667167742254,0.226215274703389
"551",1980,"Black men","Dual-earners",0.100059280846313,0.25572655902223,0.0631044259305731,0.15507339702532
"552",1981,"Black men","Dual-earners",0.147293673805018,0.203058592895456,0.103960417915015,0.204565660697856
"553",1982,"Black men","Dual-earners",0.138862070993228,0.228492863531189,0.09341682382446,0.201501581161674
"554",1983,"Black men","Dual-earners",0.192643444394618,0.200934652248198,0.138626010801167,0.26132374946316
"555",1984,"Black men","Dual-earners",0.134388583979431,0.215048760894946,0.0924409610416901,0.191357611887345
"556",1985,"Black men","Dual-earners",0.12994069983093,0.233764112006229,0.086301598531393,0.191032690665418
