"","x","response.level","predicted","std.error","conf.low","conf.high","dol"
"2:70",2006,"ACCEPTABLE",0.563260672576595,0.0541814779029847,0.536985387733539,0.589185611355815,"hfwh"
"2:71",2007,"ACCEPTABLE",0.57847899710664,0.0550712233062188,0.551960483487032,0.60455244488169,"hfwh"
"2:72",2008,"ACCEPTABLE",0.559089525087196,0.0571579276438084,0.531319013725647,0.586495171080741,"hfwh"
"2:73",2009,"ACCEPTABLE",0.567194226522841,0.0580015649911938,0.539102923964366,0.594860074724988,"hfwh"
"2:74",2010,"ACCEPTABLE",0.578830937366514,0.0561254896052125,0.551806449646934,0.605391221306072,"hfwh"
"2:75",2011,"ACCEPTABLE",0.583865530720241,0.0566008174898792,0.556686903567109,0.610543606128846,"hfwh"
"2:76",2012,"ACCEPTABLE",0.524180043356058,0.0579979721947287,0.49578053578903,0.55242402575576,"hfwh"
"2:77",2013,"ACCEPTABLE",0.601877427463984,0.0604033329579028,0.573196661364879,0.629875383085899,"hfwh"
"2:78",2014,"ACCEPTABLE",0.556072624163643,0.0625894666026108,0.525618751619114,0.586110916175884,"hfwh"
"2:79",1976,"SOMEWHAT.ACCEPTABLE",0.300630531366978,0.0489720822112933,0.280843656652209,0.321188867220834,"hfwh"
"2:80",1977,"SOMEWHAT.ACCEPTABLE",0.261204425860649,0.0450963096557859,0.244510975093275,0.278617271474985,"hfwh"
"2:81",1978,"SOMEWHAT.ACCEPTABLE",0.268070815600036,0.0413514144399961,0.252470404203257,0.284268618380765,"hfwh"
"2:82",1979,"SOMEWHAT.ACCEPTABLE",0.256741166445495,0.0437398370380362,0.240725807562159,0.273438301243232,"hfwh"
"2:83",1980,"SOMEWHAT.ACCEPTABLE",0.296541938345735,0.0419510063680721,0.279681489961555,0.313975766609152,"hfwh"
"2:84",1981,"SOMEWHAT.ACCEPTABLE",0.267877869378135,0.0414008079938421,0.252266554756416,0.284088227354621,"hfwh"
"2:85",1982,"SOMEWHAT.ACCEPTABLE",0.248046882457749,0.042811096541807,0.232729171758507,0.264025846176857,"hfwh"
"2:86",1983,"SOMEWHAT.ACCEPTABLE",0.246745572845001,0.044218180124805,0.230993231911202,0.263204461652381,"hfwh"
"2:87",1984,"SOMEWHAT.ACCEPTABLE",0.247539053693493,0.0449075896074216,0.231511154429202,0.264294969564437,"hfwh"
"2:88",1985,"SOMEWHAT.ACCEPTABLE",0.242943673970331,0.0456011006638501,0.226884995954796,0.259757079135473,"hfwh"
"2:89",1986,"SOMEWHAT.ACCEPTABLE",0.254082983973474,0.0462028073797565,0.237305490164593,0.27162420705981,"hfwh"
"2:90",1987,"SOMEWHAT.ACCEPTABLE",0.255752892430842,0.0447453900088645,0.239420221477809,0.272800113203164,"hfwh"
"2:91",1988,"SOMEWHAT.ACCEPTABLE",0.250132525016171,0.0450028437537081,0.233955458659986,0.267038240347668,"hfwh"
"2:92",1989,"SOMEWHAT.ACCEPTABLE",0.249283288409838,0.0493648758381717,0.231619023734614,0.267825145418926,"hfwh"
"2:93",1990,"SOMEWHAT.ACCEPTABLE",0.261199459875459,0.0510324802966529,0.242363422984776,0.280956535770323,"hfwh"
"2:94",1991,"SOMEWHAT.ACCEPTABLE",0.210862427536841,0.0559176514997975,0.193202891658563,0.229676604800133,"hfwh"
"2:95",1992,"SOMEWHAT.ACCEPTABLE",0.238417990956799,0.0527447498680561,0.220157243145717,0.257692865634214,"hfwh"
"2:96",1993,"SOMEWHAT.ACCEPTABLE",0.239928773101088,0.0523523802081313,0.221718654791416,0.259136534494562,"hfwh"
"2:97",1994,"SOMEWHAT.ACCEPTABLE",0.235899230480256,0.0543520695801434,0.217240059545334,0.255637665067473,"hfwh"
"2:98",1995,"SOMEWHAT.ACCEPTABLE",0.237218914033936,0.0540579052965297,0.218583667924933,0.256920540360939,"hfwh"
"2:99",1996,"SOMEWHAT.ACCEPTABLE",0.219389699010415,0.0578883484749901,0.200578037678727,0.239437225360219,"hfwh"
"2:100",1997,"SOMEWHAT.ACCEPTABLE",0.228374588060458,0.0586850061756644,0.208740768198527,0.249273352531095,"hfwh"
"2:101",1998,"SOMEWHAT.ACCEPTABLE",0.220041251732994,0.0599484044999291,0.20054001011817,0.240867511547245,"hfwh"
"2:102",1999,"SOMEWHAT.ACCEPTABLE",0.238466292239358,0.0624408316968081,0.216957031371061,0.261396141363436,"hfwh"
"2:103",2000,"SOMEWHAT.ACCEPTABLE",0.228956648685375,0.0669016339332594,0.206633807777565,0.252922251077181,"hfwh"
"2:104",2001,"SOMEWHAT.ACCEPTABLE",0.226117904941323,0.0671967385503714,0.203904703818157,0.249991096217741,"hfwh"
"2:105",2002,"SOMEWHAT.ACCEPTABLE",0.254024639844069,0.0633963512216105,0.231205662149032,0.278280545347325,"hfwh"
"2:106",2003,"SOMEWHAT.ACCEPTABLE",0.238936964001489,0.06168301852501,0.21765017515451,0.261609492072513,"hfwh"
"2:107",2004,"SOMEWHAT.ACCEPTABLE",0.242951821388146,0.0601383058724285,0.221933768912359,0.265281710921585,"hfwh"
"2:108",2005,"SOMEWHAT.ACCEPTABLE",0.234806538724776,0.0613323572163208,0.213899903600936,0.257088308388604,"hfwh"
"2:109",2006,"SOMEWHAT.ACCEPTABLE",0.259537615354832,0.0617424637323433,0.236965950311568,0.28346058257376,"hfwh"
"2:110",2007,"SOMEWHAT.ACCEPTABLE",0.236601419931664,0.0645028941713274,0.21453101090112,0.260190247392114,"hfwh"
"2:111",2008,"SOMEWHAT.ACCEPTABLE",0.221289510366468,0.0689353978588385,0.19888489718179,0.24544475770136,"hfwh"
"2:112",2009,"SOMEWHAT.ACCEPTABLE",0.212727190606338,0.070819236888193,0.190407050653779,0.236898163891275,"hfwh"
"2:113",2010,"SOMEWHAT.ACCEPTABLE",0.222422769471833,0.0672650351342913,0.200457076149406,0.246054693166927,"hfwh"
"2:114",2011,"SOMEWHAT.ACCEPTABLE",0.231309421292935,0.0665616987336623,0.20892941156212,0.255313012336673,"hfwh"
"2:115",2012,"SOMEWHAT.ACCEPTABLE",0.212061601811581,0.0713672098541904,0.189629364186434,0.236373440488189,"hfwh"
"2:116",2013,"SOMEWHAT.ACCEPTABLE",0.211065407460897,0.0730766032356306,0.18820090476714,0.235900513694783,"hfwh"
"2:117",2014,"SOMEWHAT.ACCEPTABLE",0.224452042757393,0.0752981877745054,0.199808847792781,0.251180527023255,"hfwh"
"2:118",1976,"NOT.AT.ALL.ACCEPTABLE",0.14628076384457,0.0606581131423297,0.132048990500345,0.161760522867911,"hfwh"
"2:119",1977,"NOT.AT.ALL.ACCEPTABLE",0.145409536857944,0.0539141752040006,0.132763997105907,0.159038660522235,"hfwh"
"2:120",1978,"NOT.AT.ALL.ACCEPTABLE",0.127908084898398,0.0525320011394491,0.116856219152777,0.139839690925736,"hfwh"
"2:121",1979,"NOT.AT.ALL.ACCEPTABLE",0.101981676652823,0.0599094058382343,0.0917195542326281,0.113248824120001,"hfwh"
"2:122",1980,"NOT.AT.ALL.ACCEPTABLE",0.0995225084997603,0.0606869198787859,0.0893591034877864,0.11070134279402,"hfwh"
"2:123",1981,"NOT.AT.ALL.ACCEPTABLE",0.0833302019969067,0.0628058613190981,0.074396745680815,0.0932283292917072,"hfwh"
"2:124",1982,"NOT.AT.ALL.ACCEPTABLE",0.0905920238325109,0.0613101734415677,0.0811671680994803,0.100990975782782,"hfwh"
"2:125",1983,"NOT.AT.ALL.ACCEPTABLE",0.0718123601390939,0.0702857820134942,0.0631544628269352,0.0815538526520617,"hfwh"
"2:126",1984,"NOT.AT.ALL.ACCEPTABLE",0.0703936661928955,0.0721067361004001,0.0616884965584429,0.080222239188038,"hfwh"
"2:127",1985,"NOT.AT.ALL.ACCEPTABLE",0.0729885077165578,0.0719252703143987,0.0640058403589365,0.0831198652766649,"hfwh"
"2:128",1986,"NOT.AT.ALL.ACCEPTABLE",0.0646294288608247,0.0791670347299622,0.0558593904128577,0.0746674878407028,"hfwh"
"2:129",1987,"NOT.AT.ALL.ACCEPTABLE",0.0654800721168994,0.076231835541202,0.0569095650474409,0.0752383158336232,"hfwh"
"2:130",1988,"NOT.AT.ALL.ACCEPTABLE",0.0643023459146125,0.077484004859525,0.055747441744941,0.0740670930688002,"hfwh"
"2:131",1989,"NOT.AT.ALL.ACCEPTABLE",0.0535476644880314,0.0922768048779209,0.0450878024345664,0.0634893205318853,"hfwh"
"2:132",1990,"NOT.AT.ALL.ACCEPTABLE",0.0526441114388872,0.0963548086130874,0.0439830044152075,0.0628985471132228,"hfwh"
"2:133",1991,"NOT.AT.ALL.ACCEPTABLE",0.0580582748791404,0.0950589953426626,0.0486695281963411,0.069126582120343,"hfwh"
"2:134",1992,"NOT.AT.ALL.ACCEPTABLE",0.0417939819544634,0.109689155774899,0.033983780983756,0.0513038070085922,"hfwh"
"2:135",1993,"NOT.AT.ALL.ACCEPTABLE",0.0454712518063251,0.105325736457601,0.0373063346901872,0.0553204664535949,"hfwh"
"2:136",1994,"NOT.AT.ALL.ACCEPTABLE",0.0492431093038983,0.105285704153111,0.0404326399695123,0.059853671254372,"hfwh"
"2:137",1995,"NOT.AT.ALL.ACCEPTABLE",0.053950597667487,0.100524751387696,0.0447342172696044,0.0649367091292826,"hfwh"
"2:138",1996,"NOT.AT.ALL.ACCEPTABLE",0.0736598113722079,0.0908206487627228,0.0623981717947877,0.0867658664970593,"hfwh"
"2:139",1997,"NOT.AT.ALL.ACCEPTABLE",0.0521190320367753,0.110002460584423,0.0424398965615931,0.0638584432207981,"hfwh"
"2:140",1998,"NOT.AT.ALL.ACCEPTABLE",0.0560135547796886,0.107204442677989,0.0458854815895352,0.0682173117702587,"hfwh"
"2:141",1999,"NOT.AT.ALL.ACCEPTABLE",0.0618109847532615,0.110362630674126,0.0503939003662126,0.0756087384590669,"hfwh"
"2:142",2000,"NOT.AT.ALL.ACCEPTABLE",0.0326801775580955,0.15701032680436,0.0242333175110038,0.0439387278529097,"hfwh"
"2:143",2001,"NOT.AT.ALL.ACCEPTABLE",0.0472697891676558,0.133874075214819,0.036761542229581,0.0605928538157966,"hfwh"
"2:144",2002,"NOT.AT.ALL.ACCEPTABLE",0.057530133125958,0.117252270008074,0.0462647710221604,0.071333418339743,"hfwh"
"2:145",2003,"NOT.AT.ALL.ACCEPTABLE",0.0414700372810862,0.131779883215373,0.0323356960207321,0.0530432489614612,"hfwh"
"2:146",2004,"NOT.AT.ALL.ACCEPTABLE",0.0555454749993798,0.112144367404174,0.0450793316008137,0.0682678423367028,"hfwh"
"2:147",2005,"NOT.AT.ALL.ACCEPTABLE",0.040725017967215,0.130669837310093,0.0318162924072311,0.0519942712282678,"hfwh"
"2:148",2006,"NOT.AT.ALL.ACCEPTABLE",0.0477978482844864,0.127008350073478,0.0376614776209057,0.0604908785867104,"hfwh"
"2:149",2007,"NOT.AT.ALL.ACCEPTABLE",0.0496982739608237,0.127288965909042,0.0391547686802586,0.0628950658976908,"hfwh"
"2:150",2008,"NOT.AT.ALL.ACCEPTABLE",0.0464122805854868,0.135656382722414,0.0359661236231957,0.0597045612732559,"hfwh"
"2:151",2009,"NOT.AT.ALL.ACCEPTABLE",0.0458580921830078,0.136943189309198,0.0354456906772899,0.0591416592868255,"hfwh"
"2:152",2010,"NOT.AT.ALL.ACCEPTABLE",0.04443889906132,0.136539522572773,0.0343633822284147,0.0572933295203594,"hfwh"
"2:153",2011,"NOT.AT.ALL.ACCEPTABLE",0.0431460403315729,0.136992190167432,0.0333248258343252,0.0556949190232307,"hfwh"
"2:154",2012,"NOT.AT.ALL.ACCEPTABLE",0.0539365980723783,0.128103539439463,0.0424692047106785,0.0682795817231539,"hfwh"
"2:155",2013,"NOT.AT.ALL.ACCEPTABLE",0.0507691069454788,0.135473473372291,0.039396408885819,0.0652019644467239,"hfwh"
"2:156",2014,"NOT.AT.ALL.ACCEPTABLE",0.0325147221882521,0.177553502684934,0.0231801552890973,0.0454334493458406,"hfwh"
"3:1",1976,"DESIRABLE",0.0423664662181081,0.115835458781072,0.0340546279820418,0.0525965408895166,"hfwf"
"3:2",1977,"DESIRABLE",0.0485054595921243,0.0960530820538382,0.0405191299905883,0.0579707906934313,"hfwf"
"3:3",1978,"DESIRABLE",0.0434595345843081,0.0934784929622314,0.0364491435626978,0.0517458486700983,"hfwf"
"3:4",1979,"DESIRABLE",0.0581412277133207,0.0851538104899765,0.0496477925932094,0.067983725742925,"hfwf"
"3:5",1980,"DESIRABLE",0.0561171425274978,0.0860308082601232,0.0478260159723092,0.065746373018154,"hfwf"
"3:6",1981,"DESIRABLE",0.0481626639900889,0.0873874480915243,0.0408913313155336,0.0566506195617322,"hfwf"
"3:7",1982,"DESIRABLE",0.0548723223815253,0.0833506467096859,0.0469906881420588,0.0639871641994614,"hfwf"
"3:8",1983,"DESIRABLE",0.0604013704980252,0.080916219915881,0.052003791374331,0.0700547833498593,"hfwf"
"3:9",1984,"DESIRABLE",0.0560998834021507,0.0851795778116997,0.0478871884824286,0.0656239835127226,"hfwf"
"3:10",1985,"DESIRABLE",0.0678547075786547,0.0792517465657488,0.0586652918539392,0.0783637365857016,"hfwf"
"3:11",1986,"DESIRABLE",0.0670762880097451,0.080503245583803,0.0578518939917774,0.0776502750921938,"hfwf"
"3:12",1987,"DESIRABLE",0.0642418723332577,0.0797522021707186,0.0554611909674601,0.0743033622149159,"hfwf"
"3:13",1988,"DESIRABLE",0.0687137206319262,0.076206132086364,0.0597498597170335,0.078909508214243,"hfwf"
"3:14",1989,"DESIRABLE",0.0714627902552646,0.081474354124395,0.0615649832626639,0.0828114479700266,"hfwf"
"3:15",1990,"DESIRABLE",0.0764507771309333,0.0835511644293932,0.0656609945587735,0.0888450015555546,"hfwf"
"3:16",1991,"DESIRABLE",0.0801909573454203,0.0816734734438774,0.0691492078694692,0.0928200413064044,"hfwf"
"3:17",1992,"DESIRABLE",0.0765288680413319,0.0818664469358043,0.0659319097912135,0.0886673523744718,"hfwf"
"3:18",1993,"DESIRABLE",0.102878086061047,0.0712077666174691,0.0906922435439627,0.116491515692466,"hfwf"
"3:19",1994,"DESIRABLE",0.0725544213200933,0.0859986258342222,0.0619979155061432,0.0847460066641079,"hfwf"
"3:20",1995,"DESIRABLE",0.0820285611110556,0.0808172023080378,0.0708636697405362,0.0947731032325168,"hfwf"
"3:21",1996,"DESIRABLE",0.0841027435583292,0.0822121178603316,0.0724938433100836,0.0973754804926562,"hfwf"
"3:22",1997,"DESIRABLE",0.0672971269670557,0.0925395024775266,0.0567677995663202,0.0796145966282075,"hfwf"
"3:23",1998,"DESIRABLE",0.0858954317805718,0.0830463746010991,0.0739470424252017,0.0995668702150589,"hfwf"
"3:24",1999,"DESIRABLE",0.0875352794224849,0.0873569302259249,0.0747908717901073,0.102211430396151,"hfwf"
"3:25",2000,"DESIRABLE",0.0747318128441873,0.0997154842453052,0.06229136238855,0.0894198692997274,"hfwf"
"3:26",2001,"DESIRABLE",0.0808262447712603,0.0957979010260408,0.0679297638392834,0.0959191611736376,"hfwf"
"3:27",2002,"DESIRABLE",0.0705467015870405,0.0997591925436349,0.0587539574921619,0.0844939364696769,"hfwf"
"3:28",2003,"DESIRABLE",0.095526305666897,0.084146183174571,0.0821961639248293,0.110757379715098,"hfwf"
"3:29",2004,"DESIRABLE",0.0790917387461449,0.0894108946274144,0.0672328188262508,0.0928342223944446,"hfwf"
"3:30",2005,"DESIRABLE",0.0738522397981652,0.0922004931491581,0.0624047417997839,0.0872043508983874,"hfwf"
"3:31",2006,"DESIRABLE",0.0851481525310279,0.0890643518536031,0.0724982438873831,0.0997678664106873,"hfwf"
"3:32",2007,"DESIRABLE",0.0830900309726613,0.0904497029106776,0.0705440080605832,0.0976329438730847,"hfwf"
"3:33",2008,"DESIRABLE",0.100610394347226,0.0879586047741261,0.0860492846273371,0.117319217736174,"hfwf"
"3:34",2009,"DESIRABLE",0.119577165267696,0.084116894031209,0.103279392804018,0.138050835339712,"hfwf"
"3:35",2010,"DESIRABLE",0.112645661705273,0.0824219813336012,0.0974802005691577,0.129831082328703,"hfwf"
"3:36",2011,"DESIRABLE",0.120242794059537,0.0804228696678662,0.104540830038082,0.137939882199877,"hfwf"
"3:37",2012,"DESIRABLE",0.119572236074736,0.0837724546812286,0.103337592882677,0.137964955680158,"hfwf"
"3:38",2013,"DESIRABLE",0.135836570212488,0.0823791553417113,0.117972716268655,0.155927234277222,"hfwf"
"3:39",2014,"DESIRABLE",0.112523832623453,0.0920026277627023,0.0957350036121938,0.1318276593338,"hfwf"
"3:40",1976,"ACCEPTABLE",0.081356196948745,0.086590539251119,0.0695400759899012,0.0949751511690922,"hfwf"
"3:41",1977,"ACCEPTABLE",0.102904975564579,0.0686869535460617,0.0911246379292506,0.1160138471814,"hfwf"
"3:42",1978,"ACCEPTABLE",0.109731286363764,0.0615990461704068,0.0984807117763435,0.122093076248987,"hfwf"
"3:43",1979,"ACCEPTABLE",0.099913047491857,0.0670393505265659,0.0887021388221547,0.112366171347761,"hfwf"
"3:44",1980,"ACCEPTABLE",0.125894540969196,0.0604143605508222,0.113430780012249,0.139512308657738,"hfwf"
"3:45",1981,"ACCEPTABLE",0.125544424487716,0.057468195311057,0.11369140264608,0.138440173714738,"hfwf"
"3:46",1982,"ACCEPTABLE",0.137614595025998,0.0558758031883949,0.125125868266438,0.151134481681563,"hfwf"
"3:47",1983,"ACCEPTABLE",0.135373383400374,0.0573404236648841,0.122749578911186,0.149074826250133,"hfwf"
"3:48",1984,"ACCEPTABLE",0.146841227634984,0.0564015441312397,0.133525669922037,0.161237555163032,"hfwf"
"3:49",1985,"ACCEPTABLE",0.157222500613463,0.0553620513671395,0.143373534408324,0.172140371210033,"hfwf"
"3:50",1986,"ACCEPTABLE",0.172828687711651,0.0540930685052869,0.158193470876652,0.188514667435727,"hfwf"
"3:51",1987,"ACCEPTABLE",0.171823339026889,0.0526750588141049,0.157625747660329,0.187015822513365,"hfwf"
"3:52",1988,"ACCEPTABLE",0.197600513381843,0.049354599661155,0.182710200302041,0.213387502300605,"hfwf"
"3:53",1989,"ACCEPTABLE",0.192707976337005,0.0543984717256809,0.176661994488792,0.209839944856631,"hfwf"
"3:54",1990,"ACCEPTABLE",0.195772610373207,0.0572597097734108,0.178703646016233,0.214047021620208,"hfwf"
"3:55",1991,"ACCEPTABLE",0.195981193093779,0.0574339321632746,0.178847934090834,0.214327381937933,"hfwf"
"3:56",1992,"ACCEPTABLE",0.226042308944812,0.0537222716543083,0.208154000095781,0.244992274862149,"hfwf"
"3:57",1993,"ACCEPTABLE",0.204964932862353,0.0549721260840429,0.187964536317218,0.223080520419584,"hfwf"
"3:58",1994,"ACCEPTABLE",0.222857306952245,0.0551062138417564,0.204712278933184,0.242121007967202,"hfwf"
"3:59",1995,"ACCEPTABLE",0.212802208812538,0.0556192069803642,0.195112210354075,0.231634512981637,"hfwf"
"3:60",1996,"ACCEPTABLE",0.206254018290926,0.0581608988910597,0.188215359529087,0.225541182965996,"hfwf"
"3:61",1997,"ACCEPTABLE",0.211603166482531,0.0590617315356274,0.19293548338711,0.231558832473669,"hfwf"
"3:62",1998,"ACCEPTABLE",0.223110571876791,0.0584665002229931,0.203879279417846,0.243600826988669,"hfwf"
"3:63",1999,"ACCEPTABLE",0.199924639579963,0.0644124951511664,0.180492902836954,0.220884517511655,"hfwf"
"3:64",2000,"ACCEPTABLE",0.209087133580196,0.0673104492160921,0.188106208694137,0.231740264722366,"hfwf"
"3:65",2001,"ACCEPTABLE",0.22220368635196,0.0655397136200549,0.200796172004775,0.245193313739025,"hfwf"
"3:66",2002,"ACCEPTABLE",0.233540266142921,0.0636318825182556,0.211961239079228,0.256600829310695,"hfwf"
"3:67",2003,"ACCEPTABLE",0.25571808293733,0.0591255597166774,0.23429279707898,0.278390301611239,"hfwf"
"3:68",2004,"ACCEPTABLE",0.218843423752822,0.0607986435985298,0.199155279914193,0.239894873883517,"hfwf"
"3:69",2005,"ACCEPTABLE",0.23323335039471,0.0598788879981785,0.212904894580517,0.254874271399813,"hfwf"
"3:70",2006,"ACCEPTABLE",0.197924837822348,0.0651031272257196,0.178445542512827,0.218963781984522,"hfwf"
"3:71",2007,"ACCEPTABLE",0.182421691617959,0.0673124433787973,0.163562631637383,0.202927684194686,"hfwf"
"3:72",2008,"ACCEPTABLE",0.208052493043276,0.067913328664578,0.18697113440065,0.230835945858692,"hfwf"
"3:73",2009,"ACCEPTABLE",0.233733906380609,0.0667984520410466,0.211106475188193,0.257993499736278,"hfwf"
"3:74",2010,"ACCEPTABLE",0.233084300584792,0.0640061782175404,0.211413445694226,0.25625467660429,"hfwf"
"3:75",2011,"ACCEPTABLE",0.220866479669495,0.0655630889201796,0.19954742336936,0.24376956155628,"hfwf"
"3:76",2012,"ACCEPTABLE",0.230226542100216,0.0671336623018296,0.207738402137326,0.254367475112716,"hfwf"
"3:77",2013,"ACCEPTABLE",0.24904166350477,0.0673714525394334,0.225172161731482,0.274544903553873,"hfwf"
"3:78",2014,"ACCEPTABLE",0.236137551483105,0.0713081691868918,0.211862565625796,0.262268372545682,"hfwf"
"3:79",1976,"SOMEWHAT.ACCEPTABLE",0.15317230960941,0.0647139598522541,0.1374336551234,0.17035735882117,"hfwf"
"3:80",1977,"SOMEWHAT.ACCEPTABLE",0.164703485303058,0.0553868412707609,0.150306879145956,0.180186602386146,"hfwf"
"3:81",1978,"SOMEWHAT.ACCEPTABLE",0.174216608986726,0.0498077384565201,0.160615649012118,0.18871036826268,"hfwf"
"3:82",1979,"SOMEWHAT.ACCEPTABLE",0.179874671975472,0.051426611971494,0.165482103812864,0.195226174723376,"hfwf"
"3:83",1980,"SOMEWHAT.ACCEPTABLE",0.210507380949791,0.0484812348288668,0.19514940133815,0.226733523965837,"hfwf"
"3:84",1981,"SOMEWHAT.ACCEPTABLE",0.219087444917626,0.0455523602319518,0.20419590018238,0.23474464830311,"hfwf"
"3:85",1982,"SOMEWHAT.ACCEPTABLE",0.21871822235313,0.0458432068951753,0.203752723978618,0.234459259395202,"hfwf"
"3:86",1983,"SOMEWHAT.ACCEPTABLE",0.237881217818151,0.0457075586818198,0.222022974165853,0.254501613782895,"hfwf"
"3:87",1984,"SOMEWHAT.ACCEPTABLE",0.231434371716831,0.0470025428418972,0.215454823244759,0.24822409679076,"hfwf"
"3:88",1985,"SOMEWHAT.ACCEPTABLE",0.223502252747738,0.0478151702129923,0.20766003392745,0.240186694731903,"hfwf"
"3:89",1986,"SOMEWHAT.ACCEPTABLE",0.250965763541324,0.0468146160841094,0.234114364612193,0.268604718983013,"hfwf"
"3:90",1987,"SOMEWHAT.ACCEPTABLE",0.255692064546902,0.0451929996377285,0.239202337430044,0.27291076476594,"hfwf"
"3:91",1988,"SOMEWHAT.ACCEPTABLE",0.242169010360456,0.0457877026138503,0.226082243520291,0.259017329127777,"hfwf"
"3:92",1989,"SOMEWHAT.ACCEPTABLE",0.248088946912974,0.0496799033519115,0.23037383835273,0.266694247808562,"hfwf"
"3:93",1990,"SOMEWHAT.ACCEPTABLE",0.249626263456037,0.0523145207898596,0.230916899869374,0.269320664290166,"hfwf"
"3:94",1991,"SOMEWHAT.ACCEPTABLE",0.25577744967174,0.0525802376373472,0.236658422860783,0.27588282082256,"hfwf"
"3:95",1992,"SOMEWHAT.ACCEPTABLE",0.240681684996787,0.0528689030286092,0.222256100114622,0.260123900788136,"hfwf"
"3:96",1993,"SOMEWHAT.ACCEPTABLE",0.244938204118898,0.0521548022021172,0.22652900478353,0.264332181045998,"hfwf"
"3:97",1994,"SOMEWHAT.ACCEPTABLE",0.26145296700109,0.0523277484683976,0.242138480559303,0.281735362829715,"hfwf"
"3:98",1995,"SOMEWHAT.ACCEPTABLE",0.267677385296924,0.0518063661934752,0.2482481764973,0.28804457405561,"hfwf"
"3:99",1996,"SOMEWHAT.ACCEPTABLE",0.25151103787819,0.0551578298495543,0.23171066508131,0.272403498611928,"hfwf"
"3:100",1997,"SOMEWHAT.ACCEPTABLE",0.278311358382534,0.0549051704620432,0.25722051146667,0.300432083871305,"hfwf"
"3:101",1998,"SOMEWHAT.ACCEPTABLE",0.251844102758248,0.057333260459747,0.231266746380733,0.273600725085158,"hfwf"
"3:102",1999,"SOMEWHAT.ACCEPTABLE",0.27461264232721,0.0595324022332777,0.251990247133241,0.298455622915012,"hfwf"
"3:103",2000,"SOMEWHAT.ACCEPTABLE",0.291916448623361,0.0617889796015751,0.267528438122532,0.317563800821606,"hfwf"
"3:104",2001,"SOMEWHAT.ACCEPTABLE",0.270469142492357,0.0629045649887889,0.246840558232573,0.295472214112146,"hfwf"
"3:105",2002,"SOMEWHAT.ACCEPTABLE",0.284867420623265,0.061144008701877,0.261095175546245,0.30989632902616,"hfwf"
"3:106",2003,"SOMEWHAT.ACCEPTABLE",0.250817810492519,0.0606085276380325,0.229162556394117,0.273792583731096,"hfwf"
"3:107",2004,"SOMEWHAT.ACCEPTABLE",0.28826532756715,0.0568788004391253,0.265943082623604,0.311665705112432,"hfwf"
"3:108",2005,"SOMEWHAT.ACCEPTABLE",0.247548830825062,0.0599738493968077,0.226308372804485,0.27008691330324,"hfwf"
"3:109",2006,"SOMEWHAT.ACCEPTABLE",0.272880623134239,0.0605728519267718,0.249969145010377,0.29706036795613,"hfwf"
"3:110",2007,"SOMEWHAT.ACCEPTABLE",0.280785946575823,0.0605927332094768,0.25743828281053,0.305380255666755,"hfwf"
"3:111",2008,"SOMEWHAT.ACCEPTABLE",0.276954945451573,0.0639388929236147,0.252573321544995,0.30273688630611,"hfwf"
"3:112",2009,"SOMEWHAT.ACCEPTABLE",0.274957987011675,0.0651070006575906,0.250261395080099,0.301112904430857,"hfwf"
"3:113",2010,"SOMEWHAT.ACCEPTABLE",0.260461120664679,0.0636291110207431,0.237165295636586,0.285189726730956,"hfwf"
"3:114",2011,"SOMEWHAT.ACCEPTABLE",0.268590851048716,0.0638372044218174,0.244733202331932,0.293869313724519,"hfwf"
"3:115",2012,"SOMEWHAT.ACCEPTABLE",0.275497821630946,0.0657484246262203,0.250533384480933,0.30194763722675,"hfwf"
"3:116",2013,"SOMEWHAT.ACCEPTABLE",0.248480851367533,0.0692859918953941,0.223996091740992,0.274694603479613,"hfwf"
"3:117",2014,"SOMEWHAT.ACCEPTABLE",0.301298779119642,0.0686551765963097,0.273749311065638,0.330359588583119,"hfwf"
"3:118",1976,"NOT.AT.ALL.ACCEPTABLE",0.723105027223737,0.0525666524553298,0.702009945024174,0.743252926429764,"hfwf"
"3:119",1977,"NOT.AT.ALL.ACCEPTABLE",0.683886079540239,0.0446556831102721,0.664667684470819,0.702496039834763,"hfwf"
"3:120",1978,"NOT.AT.ALL.ACCEPTABLE",0.672592570065201,0.0407289905602689,0.654777656653348,0.689923514589757,"hfwf"
"3:121",1979,"NOT.AT.ALL.ACCEPTABLE",0.662071052819351,0.042218469813362,0.643317084965748,0.68032894352227,"hfwf"
"3:122",1980,"NOT.AT.ALL.ACCEPTABLE",0.607480935553515,0.0408518659527091,0.588233490860511,0.626400101257777,"hfwf"
"3:123",1981,"NOT.AT.ALL.ACCEPTABLE",0.607205466604569,0.0389819019709699,0.588841302292968,0.625271383292329,"hfwf"
"3:124",1982,"NOT.AT.ALL.ACCEPTABLE",0.588794860239347,0.0389526586058578,0.570193291005698,0.607146044103553,"hfwf"
"3:125",1983,"NOT.AT.ALL.ACCEPTABLE",0.56634402828345,0.0397220286312061,0.547133746025728,0.585356982176197,"hfwf"
"3:126",1984,"NOT.AT.ALL.ACCEPTABLE",0.565624517246034,0.0404446747225026,0.546056826744417,0.584989782071839,"hfwf"
"3:127",1985,"NOT.AT.ALL.ACCEPTABLE",0.551420539060144,0.0406166828816941,0.531658758884178,0.571021275899662,"hfwf"
